	tokens	surprisal
110798	None	None
110799	None	None
110800	None	None
110801	None	None
110802	None	None
110803	None	None
110804	None	None
110805	None	None
110806	None	None
110807	None	None
110808	None	None
110809	None	None
110810	None	None
110811	None	None
110812	None	None
110813	None	None
110814	None	None
110815	None	None
110816	None	None
110817	None	None
110818	None	None
110819	None	None
110820	None	None
110821	None	None
110822	None	None
110823	None	None
110824	None	None
110825	None	None
110826	None	None
110827	None	None
110828	None	None
110829	None	None
110830	None	None
110831	None	None
110832	None	None
110833	None	None
110834	None	None
110835	None	None
110836	None	None
110837	None	None
110838	None	None
110839	None	None
110840	None	None
110841	None	None
110842	None	None
110843	None	None
110844	None	None
110845	None	None
110846	None	None
110847	None	None
110848	None	None
110849	None	None
110850	None	None
110851	None	None
110852	None	None
110853	None	None
110854	None	None
110855	None	None
110856	None	None
110857	None	None
110858	None	None
110859	None	None
110860	None	None
110861	None	None
110862	None	None
110863	None	None
110864	None	None
110865	None	None
110866	None	None
110867	None	None
110868	None	None
110869	None	None
110870	None	None
110871	None	None
110872	None	None
110873	None	None
110874	None	None
110875	None	None
110876	None	None
110877	None	None
110878	None	None
110879	None	None
110880	None	None
110881	None	None
110882	None	None
110883	None	None
110884	None	None
110885	None	None
110886	None	None
110887	None	None
110888	None	None
110889	None	None
110890	None	None
110891	None	None
110892	None	None
110893	None	None
110894	None	None
110895	None	None
110896	None	None
110897	None	None
110898	None	None
110899	None	None
110900	None	None
110901	None	None
110902	None	None
110903	None	None
110904	None	None
110905	None	None
110906	None	None
110907	None	None
110908	None	None
110909	None	None
110910	None	None
110911	None	None
110912	None	None
110913	None	None
110914	None	None
110915	None	None
110916	None	None
110917	None	None
110918	None	None
110919	None	None
110920	None	None
110921	None	None
110922	None	None
110923	None	None
110924	None	None
110925	None	None
110926	None	None
110927	None	None
110928	None	None
110929	None	None
110930	None	None
110931	None	None
110932	None	None
110933	None	None
110934	None	None
110935	None	None
110936	None	None
110937	None	None
110938	None	None
110939	None	None
110940	None	None
110941	None	None
110942	None	None
110943	None	None
110944	None	None
110945	None	None
110946	None	None
110947	None	None
110948	None	None
110949	None	None
110950	None	None
110951	None	None
110952	None	None
110953	None	None
110954	None	None
110955	None	None
110956	None	None
110957	None	None
110958	None	None
110959	None	None
110960	None	None
110961	None	None
110962	None	None
110963	None	None
110964	None	None
110965	None	None
110966	None	None
110967	None	None
110968	None	None
110969	None	None
110970	None	None
110971	None	None
110972	None	None
110973	None	None
110974	None	None
110975	None	None
110976	None	None
110977	None	None
110978	None	None
110979	None	None
110980	None	None
110981	None	None
110982	None	None
110983	None	None
110984	None	None
110985	None	None
110986	None	None
110987	None	None
110988	None	None
110989	None	None
110990	None	None
110991	None	None
110992	None	None
110993	None	None
110994	None	None
110995	None	None
110996	None	None
110997	None	None
110998	None	None
110999	None	None
111000	None	None
111001	None	None
111002	None	None
111003	None	None
111004	None	None
111005	None	None
111006	None	None
111007	None	None
111008	None	None
111009	None	None
111010	None	None
111011	None	None
111012	None	None
111013	None	None
111014	None	None
111015	None	None
111016	None	None
111017	None	None
111018	None	None
111019	None	None
111020	None	None
111021	None	None
111022	None	None
111023	None	None
111024	None	None
111025	None	None
111026	None	None
111027	None	None
111028	None	None
111029	None	None
111030	None	None
111031	None	None
111032	None	None
111033	None	None
111034	What	16.35201147373777
111035	shall	15.836018715971703
111036	we	12.35595780578125
111037	say	15.109042675791319
111038	then	10.91528388653086
111039	Shall	17.78127906397737
111040	we	11.120737037351063
111041	continue	16.673541161470528
111042	in	14.46686992064061
111043	sin	20.113224563924213
111044	that	9.212503108992276
111045	grace	18.467594607728334
111046	may	13.969291614813642
111047	abound	18.799654370351618
111048	God	11.763624141122461
111049	forbid	18.95526137277772
111050	How	17.0402349344229
111051	shall	14.331937602779433
111052	we	13.121888731944573
111053	that	10.220938453326736
111054	are	11.922817879319883
111055	dead	15.943090455825269
111056	to	15.638562163513555
111057	sin	19.429754684552698
111058	live	12.123867455861172
111059	any	16.719573280431963
111060	longer	13.869490707890318
111061	therein	17.92690054505065
111062	Know	17.266816752182358
111063	ye	17.133920118649588
111064	not	8.66759843455542
111065	that	8.7180254157215
111066	so	8.50440001400669
111067	many	11.649111521831651
111068	of	15.336717813723165
111069	us	12.71327558484968
111070	as	12.33721777115536
111071	were	15.314816305258457
111072	baptized	16.316307036209405
111073	into	12.44454666397469
111074	Jesus	7.33871335522127
111075	Christ	12.433818879961441
111076	were	17.340964870368904
111077	baptized	17.763267381317625
111078	into	13.750181844361487
111079	his	17.3151518796572
111080	death	14.619890801938809
111081	Therefore	19.869003128040244
111082	we	10.787035696115684
111083	are	17.340424852511436
111084	buried	11.64171810111162
111085	with	15.783828612315759
111086	him	16.853795087855907
111087	by	13.925057115246256
111088	baptism	19.189491221116015
111089	into	14.582933372196448
111090	death	15.354539787670364
111091	that	7.762145710154265
111092	like	15.077690086797046
111093	as	13.563242207431458
111094	Christ	10.513350918645438
111095	was	17.950802042096846
111096	raised	17.71318831795882
111097	up	9.97746523058323
111098	from	17.12338207461114
111099	the	17.30469364003612
111100	dead	15.430555065029184
111101	by	15.865549394319471
111102	the	14.455386769518682
111103	glory	17.902424011796175
111104	of	16.148383809758414
111105	the	17.237855836172727
111106	Father	10.340880353325396
111107	even	10.06119465873514
111108	so	8.961422892561814
111109	we	11.070023782085697
111110	also	12.433951886393816
111111	should	12.42337910791811
111112	walk	18.274887475497724
111113	in	10.344797623862211
111114	newness	28.68366120176972
111115	of	19.093145452405455
111116	life	13.718008866209141
111117	For	15.768704098911346
111118	if	12.146711482783136
111119	we	12.884029567737056
111120	have	16.164906718751364
111121	been	11.16995401305743
111122	planted	14.660188725580278
111123	together	9.729839721461554
111124	in	15.835996764982962
111125	the	17.707350058680966
111126	likeness	21.737413477840672
111127	of	18.41157483176961
111128	his	17.1619539858996
111129	death	14.724699287191145
111130	we	12.922469702906884
111131	shall	12.531129771754577
111132	be	11.515762210215511
111133	also	12.155903615661023
111134	in	16.06040912874132
111135	the	21.129025044536608
111136	likeness	25.31751755521442
111137	of	17.669607309128107
111138	his	17.269480523770348
111139	resurrection	21.16339579401986
111140	Knowing	21.25959088570421
111141	this	9.384559056890792
111142	that	10.243292312053311
111143	our	9.99797288943263
111144	old	12.023234347137176
111145	man	14.346813129257098
111146	is	14.825791581301472
111147	crucified	42.12802757995076
111148	with	16.303180583709853
111149	him	15.034507031075687
111150	that	8.475665854116222
111151	the	18.07413049755657
111152	body	12.090788176979592
111153	of	17.625342412377247
111154	sin	18.728033663897595
111155	might	14.379199485637452
111156	be	9.694171195506637
111157	destroyed	15.352586150764433
111158	that	9.298198187452005
111159	henceforth	29.15579059311476
111160	we	12.234707020800943
111161	should	12.046038315217768
111162	not	9.401624174957144
111163	serve	16.125901536671556
111164	sin	19.404029715743764
111165	For	13.702234989945431
111166	he	13.335345477997135
111167	that	9.317997716603832
111168	is	15.674860095283597
111169	dead	16.14006660364843
111170	is	15.438821384854545
111171	freed	18.307909200027513
111172	from	14.806821487509474
111173	sin	20.386607090921324
111174	Now	16.45828004182523
111175	if	12.774511873298179
111176	we	11.798547135752345
111177	be	12.500314542692335
111178	dead	16.11867940939918
111179	with	15.246829676919536
111180	Christ	12.42297589039765
111181	we	12.786753504547464
111182	believe	16.622565178222327
111183	that	7.2821770698606425
111184	we	12.35567004142496
111185	shall	13.65699054112665
111186	also	11.604897510309845
111187	live	12.567638808694815
111188	with	14.021978175803604
111189	him	16.287417585723453
111190	Knowing	22.24832090214403
111191	that	8.317473619853837
111192	Christ	13.393411346097409
111193	being	12.138235512793107
111194	raised	16.72662026864695
111195	from	17.182148874934335
111196	the	20.78678614217939
111197	dead	14.12386670625641
111198	dieth	36.985520421320416
111199	no	13.396671918791814
111200	more	13.883239780571415
111201	death	13.285236098560368
111202	hath	17.270041803158055
111203	no	13.892742370128607
111204	more	15.92455871715758
111205	dominion	20.292770323175727
111206	over	12.124025443756048
111207	him	14.674215571647178
111208	For	14.69530220965164
111209	in	18.884613221830204
111210	that	10.858272175014626
111211	he	14.492435434235217
111212	died	12.347864455284375
111213	he	14.609917657990495
111214	died	14.042517528994336
111215	unto	20.43016733252673
111216	sin	19.879505654269558
111217	once	10.877703750752957
111218	but	11.686010964900412
111219	in	16.096468303162606
111220	that	10.288137606668306
111221	he	11.760652329469183
111222	liveth	24.299666780301084
111223	he	11.819149634637991
111224	liveth	27.808538454295363
111225	unto	17.876600036732274
111226	God	12.196597538129074
111227	Likewise	22.386666785993274
111228	reckon	22.533616421101957
111229	ye	19.2517727478912
111230	also	12.651604656866592
111231	yourselves	19.72145043750253
111232	to	11.659238344026239
111233	be	11.032135153038952
111234	dead	14.21679091398663
111235	indeed	12.955112156038357
111236	unto	18.52186214614731
111237	sin	18.66797069280658
111238	but	11.902936044667292
111239	alive	11.895507140399259
111240	unto	18.313351902552583
111241	God	12.906728489569979
111242	through	13.241649385515311
111243	Jesus	7.355825636133214
111244	Christ	13.497644536836749
111245	our	12.373121501309294
111246	Lord	11.204172868263164
111247	Let	16.033471225338182
111248	not	7.97840592475534
111249	sin	14.940418214257024
111250	therefore	14.767363159974053
111251	reign	16.794777842527388
111252	in	12.448994473182383
111253	your	15.35566453979761
111254	mortal	18.855215747397544
111255	None	None
111256	None	None
111257	None	None
111258	None	None
111259	None	None
111260	None	None
111261	None	None
111262	None	None
111263	None	None
111264	None	None
111265	None	None
111266	None	None
111267	None	None
111268	None	None
111269	None	None
111270	None	None
111271	None	None
111272	None	None
111273	None	None
111274	None	None
111275	None	None
111276	None	None
111277	None	None
111278	None	None
111279	None	None
111280	None	None
111281	None	None
111282	None	None
111283	None	None
111284	None	None
111285	None	None
111286	None	None
111287	None	None
111288	None	None
111289	None	None
111290	None	None
111291	None	None
111292	None	None
111293	None	None
111294	None	None
111295	None	None
111296	None	None
111297	None	None
111298	None	None
111299	None	None
111300	None	None
111301	None	None
111302	None	None
111303	None	None
111304	None	None
111305	None	None
111306	None	None
111307	None	None
111308	None	None
111309	None	None
111310	None	None
111311	None	None
111312	None	None
111313	None	None
111314	None	None
111315	None	None
111316	None	None
111317	None	None
111318	None	None
111319	None	None
111320	None	None
111321	None	None
111322	None	None
111323	None	None
111324	None	None
111325	None	None
111326	None	None
111327	None	None
111328	None	None
111329	None	None
111330	None	None
111331	None	None
111332	None	None
111333	None	None
111334	None	None
111335	None	None
111336	None	None
111337	None	None
111338	None	None
111339	None	None
111340	None	None
111341	None	None
111342	None	None
111343	None	None
111344	None	None
111345	None	None
111346	None	None
111347	None	None
111348	None	None
111349	None	None
111350	None	None
111351	None	None
111352	None	None
111353	None	None
111354	None	None
111355	None	None
111356	None	None
111357	None	None
111358	None	None
111359	None	None
111360	None	None
111361	None	None
111362	None	None
111363	None	None
111364	None	None
111365	None	None
111366	None	None
111367	None	None
111368	None	None
111369	None	None
111370	None	None
111371	None	None
111372	None	None
111373	None	None
111374	None	None
111375	None	None
111376	None	None
111377	None	None
111378	None	None
111379	None	None
111380	None	None
111381	None	None
111382	None	None
111383	None	None
111384	None	None
111385	None	None
111386	None	None
111387	None	None
111388	None	None
111389	None	None
111390	None	None
111391	None	None
111392	None	None
111393	None	None
111394	None	None
111395	None	None
111396	None	None
111397	None	None
111398	None	None
111399	None	None
111400	None	None
111401	None	None
111402	None	None
111403	None	None
111404	None	None
111405	None	None
111406	None	None
111407	None	None
111408	None	None
111409	None	None
111410	None	None
111411	None	None
111412	None	None
111413	None	None
111414	None	None
111415	None	None
111416	None	None
111417	None	None
111418	None	None
111419	None	None
111420	None	None
111421	None	None
111422	None	None
111423	None	None
111424	None	None
111425	None	None
111426	None	None
111427	None	None
111428	None	None
111429	None	None
111430	None	None
111431	None	None
111432	None	None
111433	None	None
111434	None	None
111435	None	None
111436	None	None
111437	None	None
111438	None	None
111439	None	None
111440	None	None
111441	None	None
111442	None	None
111443	None	None
111444	None	None
111445	None	None
111446	None	None
111447	None	None
111448	None	None
111449	None	None
111450	None	None
111451	None	None
111452	None	None
111453	None	None
111454	None	None
111455	None	None
111456	None	None
111457	None	None
111458	None	None
111459	None	None
111460	None	None
111461	None	None
111462	None	None
111463	None	None
111464	None	None
111465	None	None
111466	None	None
111467	None	None
111468	None	None
111469	None	None
111470	None	None
111471	None	None
111472	None	None
111473	None	None
111474	None	None
111475	None	None
111476	None	None
111477	None	None
111478	None	None
111479	None	None
111480	None	None
111481	None	None
111482	None	None
111483	None	None
111484	None	None
111485	None	None
111486	None	None
111487	None	None
111488	None	None
111489	None	None
111490	None	None
111491	None	None
111492	None	None
111493	None	None
111494	None	None
111495	None	None
111496	None	None
111497	None	None
111498	None	None
111499	None	None
111500	None	None
111501	None	None
111502	None	None
111503	None	None
111504	None	None
111505	None	None
111506	None	None
111507	None	None
111508	None	None
111509	None	None
111510	None	None
111511	None	None
111512	None	None
111513	None	None
111514	None	None
111515	None	None
111516	None	None
111517	None	None
111518	Know	19.479218405695764
111519	ye	19.67290298460563
111520	not	14.536091403369959
111521	brethren	19.471581660207
111522	for	18.88222359360219
111523	I	13.656249459530915
111524	speak	15.269699867407862
111525	to	12.444978197569998
111526	them	16.46506288012475
111527	that	12.537810915596088
111528	know	13.868296398432436
111529	the	21.73557143138877
111530	law	13.805191154926565
111531	how	12.59347421631824
111532	that	10.412962702701334
111533	the	15.339598501524423
111534	law	12.221262407706499
111535	hath	17.63337749569179
111536	dominion	20.286896086278556
111537	over	12.57845736935281
111538	a	23.37840305469145
111539	man	17.649565774131133
111540	as	13.456693181259824
111541	long	19.730659407017004
111542	as	10.480303045587327
111543	he	14.759760391328369
111544	liveth	33.775034070533366
111545	For	14.724662908643541
111546	the	19.390691270851253
111547	woman	15.504094238646504
111548	which	14.451107320005327
111549	hath	14.07975474122747
111550	an	10.788396242119289
111551	husband	16.796333271211765
111552	is	11.01560883593565
111553	bound	16.921948410415972
111554	by	12.610205884465534
111555	the	19.20689107467983
111556	law	10.192587784288373
111557	to	14.593785001625294
111558	her	13.389495407193074
111559	husband	14.16571674242729
111560	so	10.295672367294594
111561	long	13.701297898037403
111562	as	12.418852413054962
111563	he	14.099032429535756
111564	liveth	33.16008096031643
111565	but	12.485893611995996
111566	if	13.42121202929979
111567	the	17.086579507864773
111568	husband	16.70388589158673
111569	be	11.760394041802297
111570	dead	17.12819503776806
111571	she	12.76017031727482
111572	is	14.414315811302872
111573	loosed	40.74099271106715
111574	from	21.977770203035618
111575	the	19.44871054494946
111576	law	16.171748825910623
111577	of	18.802388687928683
111578	her	17.690408880697046
111579	husband	15.77058838014941
111580	So	15.290493227202328
111581	then	9.710225786984298
111582	if	13.521727203056441
111583	while	14.037902093557772
111584	her	17.542009252096342
111585	husband	15.237698668064358
111586	liveth	30.657962532814576
111587	she	13.080415127786415
111588	be	10.239457899306135
111589	married	14.02440756311493
111590	to	15.025069425964947
111591	another	15.926805726517612
111592	man	15.08631792883413
111593	she	11.32775488012518
111594	shall	15.321833378551643
111595	be	10.576911795734846
111596	called	14.950527810656165
111597	an	7.29467114471937
111598	adulteress	39.96647390773768
111599	but	14.424908715116716
111600	if	13.568251068415162
111601	her	17.499962204445072
111602	husband	14.539603974913014
111603	be	9.963029080027471
111604	dead	18.214629752220134
111605	she	12.732163041204137
111606	is	14.90942944333787
111607	free	17.151497209191305
111608	from	18.386122651667332
111609	that	12.554051086924373
111610	law	15.979044130260277
111611	so	7.274607528651372
111612	that	9.226525015299867
111613	she	13.39466020131596
111614	is	13.514479715570618
111615	no	13.448771574828042
111616	adulteress	68.78366913588955
111617	though	11.570832476627489
111618	she	12.328834741652337
111619	be	11.763159232207748
111620	married	13.169339927627039
111621	to	15.526061065589788
111622	another	17.271147272418407
111623	man	15.428797314021793
111624	Wherefore	30.97278702302136
111625	my	16.406928874783684
111626	brethren	19.9557714938049
111627	ye	19.570362890466836
111628	also	11.874659844950743
111629	are	14.17269868274924
111630	become	15.121867116929934
111631	dead	16.601258525747944
111632	to	16.592439829028514
111633	the	16.97823040843251
111634	law	15.35542765962371
111635	by	16.56050083476612
111636	the	18.29354245057591
111637	body	14.804914253629773
111638	of	19.632331704292035
111639	Christ	12.741322409980791
111640	that	8.948133243979118
111641	ye	19.25354134225044
111642	should	13.841471820924456
111643	be	9.649342541425524
111644	married	12.192956645871021
111645	to	11.549064275380404
111646	another	14.700159241703217
111647	even	10.288640123116712
111648	to	13.417355967523717
111649	him	14.664623139884059
111650	who	11.335452456547236
111651	is	13.821794111471029
111652	raised	18.88061871885734
111653	from	16.62597196557934
111654	the	19.548035081743812
111655	dead	15.797207321646924
111656	that	9.958450127732341
111657	we	13.629703440594094
111658	should	12.863299827587879
111659	bring	18.06730278306578
111660	forth	16.119761440128872
111661	fruit	16.40441378654453
111662	unto	19.40001487726573
111663	God	13.848096831935587
111664	For	15.321613701864775
111665	when	10.673715495643622
111666	we	12.633183694380259
111667	were	15.713475233000615
111668	in	12.59539151162155
111669	the	18.289680683692712
111670	flesh	20.914522353964255
111671	the	18.850863194325974
111672	motions	20.052658511643916
111673	of	16.6813614843859
111674	sins	20.052473012525994
111675	which	10.925584759188334
111676	were	15.491579796102823
111677	by	15.112339733841736
111678	the	18.70355004260384
111679	law	12.838700783545523
111680	did	17.752899109015665
111681	work	14.267969555466278
111682	in	14.6631262841349
111683	our	13.770603343445982
111684	members	16.461491807248517
111685	to	13.19855439977465
111686	bring	18.01719046527804
111687	forth	17.868448517823122
111688	fruit	15.806903022433453
111689	unto	20.36614158868186
111690	death	13.942234793269579
111691	But	14.75249819736883
111692	now	9.321341516834835
111693	we	10.744201189583015
111694	are	14.375675289196854
111695	delivered	14.45925706680662
111696	from	15.238741570386708
111697	the	18.828332987418634
111698	law	16.410087397478936
111699	that	8.724457585994958
111700	being	12.408861540350305
111701	dead	17.640547471988
111702	wherein	17.844186439216898
111703	we	11.135645974616763
111704	were	15.378100832388629
111705	held	10.249386029143418
111706	that	8.425128533971707
111707	we	10.9896226584979
111708	should	12.774664715927917
111709	serve	16.471859869402838
111710	in	14.207117583331526
111711	newness	31.18930197965523
111712	of	19.271022959514305
111713	spirit	17.507781154403393
111714	and	12.76339641191425
111715	not	8.34448587257257
111716	in	16.716992920039523
111717	the	20.449867383010975
111718	oldness	25.564100065689544
111719	of	16.80273830497654
111720	the	17.893565653711224
111721	letter	13.851815154136753
111722	What	15.740724667842297
111723	shall	14.641540883375786
111724	we	14.185816942068007
111725	say	16.155619104090412
111726	then	9.480734850028522
111727	Is	15.103006179377502
111728	the	16.40443791529411
111729	law	12.86230618218011
111730	sin	16.95039437020979
111731	None	None
111732	None	None
111733	None	None
111734	None	None
111735	None	None
111736	None	None
111737	None	None
111738	None	None
111739	None	None
111740	None	None
111741	None	None
111742	None	None
111743	None	None
111744	None	None
111745	None	None
111746	None	None
111747	None	None
111748	None	None
111749	None	None
111750	None	None
111751	None	None
111752	None	None
111753	None	None
111754	None	None
111755	None	None
111756	None	None
111757	None	None
111758	None	None
111759	None	None
111760	None	None
111761	None	None
111762	None	None
111763	None	None
111764	None	None
111765	None	None
111766	None	None
111767	None	None
111768	None	None
111769	None	None
111770	None	None
111771	None	None
111772	None	None
111773	None	None
111774	None	None
111775	None	None
111776	None	None
111777	None	None
111778	None	None
111779	None	None
111780	None	None
111781	None	None
111782	None	None
111783	None	None
111784	None	None
111785	None	None
111786	None	None
111787	None	None
111788	None	None
111789	None	None
111790	None	None
111791	None	None
111792	None	None
111793	None	None
111794	None	None
111795	None	None
111796	None	None
111797	None	None
111798	None	None
111799	None	None
111800	None	None
111801	None	None
111802	None	None
111803	None	None
111804	None	None
111805	None	None
111806	None	None
111807	None	None
111808	None	None
111809	None	None
111810	None	None
111811	None	None
111812	None	None
111813	None	None
111814	None	None
111815	None	None
111816	None	None
111817	None	None
111818	None	None
111819	None	None
111820	None	None
111821	None	None
111822	None	None
111823	None	None
111824	None	None
111825	None	None
111826	None	None
111827	None	None
111828	None	None
111829	None	None
111830	None	None
111831	None	None
111832	None	None
111833	None	None
111834	None	None
111835	None	None
111836	None	None
111837	None	None
111838	None	None
111839	None	None
111840	None	None
111841	None	None
111842	None	None
111843	None	None
111844	None	None
111845	None	None
111846	None	None
111847	None	None
111848	None	None
111849	None	None
111850	None	None
111851	None	None
111852	None	None
111853	None	None
111854	None	None
111855	None	None
111856	None	None
111857	None	None
111858	None	None
111859	None	None
111860	None	None
111861	None	None
111862	None	None
111863	None	None
111864	None	None
111865	None	None
111866	None	None
111867	None	None
111868	None	None
111869	None	None
111870	None	None
111871	None	None
111872	None	None
111873	None	None
111874	None	None
111875	None	None
111876	None	None
111877	None	None
111878	None	None
111879	None	None
111880	None	None
111881	None	None
111882	None	None
111883	None	None
111884	None	None
111885	None	None
111886	None	None
111887	None	None
111888	None	None
111889	None	None
111890	None	None
111891	None	None
111892	None	None
111893	None	None
111894	None	None
111895	None	None
111896	None	None
111897	None	None
111898	None	None
111899	None	None
111900	None	None
111901	None	None
111902	None	None
111903	None	None
111904	None	None
111905	None	None
111906	None	None
111907	None	None
111908	None	None
111909	None	None
111910	None	None
111911	None	None
111912	None	None
111913	None	None
111914	None	None
111915	None	None
111916	None	None
111917	None	None
111918	None	None
111919	None	None
111920	None	None
111921	None	None
111922	None	None
111923	None	None
111924	None	None
111925	None	None
111926	None	None
111927	None	None
111928	None	None
111929	None	None
111930	None	None
111931	None	None
111932	None	None
111933	None	None
111934	None	None
111935	None	None
111936	None	None
111937	None	None
111938	None	None
111939	None	None
111940	None	None
111941	None	None
111942	None	None
111943	None	None
111944	None	None
111945	None	None
111946	None	None
111947	None	None
111948	None	None
111949	None	None
111950	None	None
111951	None	None
111952	None	None
111953	None	None
111954	None	None
111955	None	None
111956	None	None
111957	None	None
111958	None	None
111959	None	None
111960	None	None
111961	None	None
111962	None	None
111963	None	None
111964	None	None
111965	None	None
111966	None	None
111967	None	None
111968	None	None
111969	None	None
111970	None	None
111971	None	None
111972	None	None
111973	None	None
111974	None	None
111975	None	None
111976	None	None
111977	None	None
111978	None	None
111979	None	None
111980	None	None
111981	None	None
111982	None	None
111983	None	None
111984	None	None
111985	None	None
111986	None	None
111987	None	None
111988	None	None
111989	None	None
111990	None	None
111991	None	None
111992	None	None
111993	None	None
111994	None	None
111995	None	None
111996	None	None
111997	None	None
111998	None	None
111999	None	None
112000	None	None
112001	None	None
112002	None	None
112003	None	None
112004	None	None
112005	None	None
112006	None	None
112007	None	None
112008	None	None
112009	None	None
112010	None	None
112011	None	None
112012	None	None
112013	None	None
112014	None	None
112015	None	None
112016	None	None
112017	None	None
112018	None	None
112019	None	None
112020	None	None
112021	None	None
112022	None	None
112023	None	None
112024	None	None
112025	None	None
112026	None	None
112027	None	None
112028	None	None
112029	None	None
112030	None	None
112031	None	None
112032	None	None
112033	None	None
112034	None	None
112035	None	None
112036	None	None
112037	None	None
112038	None	None
112039	None	None
112040	None	None
112041	None	None
112042	None	None
112043	None	None
112044	None	None
112045	None	None
112046	None	None
112047	None	None
112048	None	None
112049	None	None
112050	None	None
112051	None	None
112052	None	None
112053	None	None
112054	None	None
112055	None	None
112056	None	None
112057	None	None
112058	None	None
112059	None	None
112060	None	None
112061	None	None
112062	None	None
112063	None	None
112064	None	None
112065	None	None
112066	None	None
112067	None	None
112068	None	None
112069	None	None
112070	None	None
112071	None	None
112072	None	None
112073	None	None
112074	None	None
112075	None	None
112076	None	None
112077	None	None
112078	None	None
112079	None	None
112080	None	None
112081	None	None
112082	None	None
112083	None	None
112084	None	None
112085	None	None
112086	None	None
112087	None	None
112088	None	None
112089	None	None
112090	None	None
112091	None	None
112092	None	None
112093	None	None
112094	None	None
112095	None	None
112096	None	None
112097	None	None
112098	None	None
112099	None	None
112100	None	None
112101	None	None
112102	None	None
112103	None	None
112104	None	None
112105	None	None
112106	None	None
112107	None	None
112108	None	None
112109	None	None
112110	None	None
112111	None	None
112112	None	None
112113	None	None
112114	None	None
112115	None	None
112116	None	None
112117	None	None
112118	None	None
112119	None	None
112120	None	None
112121	None	None
112122	None	None
112123	There	21.95390082071096
112124	is	20.76829437771673
112125	therefore	14.219221166924497
112126	now	13.587700481242187
112127	no	13.383365010601873
112128	condemnation	22.45549442265853
112129	to	14.806548033162738
112130	them	20.352255587453108
112131	which	11.762071332522853
112132	are	16.497177662951422
112133	in	20.620641068648595
112134	Christ	10.271059691928615
112135	Jesus	10.737933980778658
112136	who	11.738874516745632
112137	walk	18.684417138937103
112138	not	14.694253006305745
112139	after	12.21979266763016
112140	the	16.762124125662382
112141	flesh	17.106914595362646
112142	but	10.816004114588383
112143	after	13.184657849284118
112144	the	15.59854480336584
112145	Spirit	11.414308706259229
112146	For	17.002973632806803
112147	the	16.869647509879986
112148	law	13.385056109992272
112149	of	17.12019317127891
112150	the	15.096999802014118
112151	Spirit	17.607538446580353
112152	of	17.95072358996167
112153	life	12.127894984093356
112154	in	19.66187503307055
112155	Christ	6.256685862084876
112156	Jesus	8.026015596438523
112157	hath	18.74086118245433
112158	made	11.914514897893637
112159	me	15.569433874465416
112160	free	15.573366305698654
112161	from	14.051672875048462
112162	the	18.016896882633898
112163	law	14.639724751255901
112164	of	17.798177747875915
112165	sin	20.646532764856726
112166	and	14.541321549241523
112167	death	15.154358731888218
112168	For	15.044592818685683
112169	what	10.595724672127321
112170	the	16.075893650182614
112171	law	14.752218480058497
112172	could	18.09724998689045
112173	not	11.07717753694142
112174	do	11.732153756466435
112175	in	18.475083157963827
112176	that	9.469207081885571
112177	it	13.908034120625617
112178	was	16.685175877501834
112179	weak	15.990843696169255
112180	through	13.108779125097485
112181	the	15.629684946788686
112182	flesh	16.822731182528024
112183	God	12.309615426740057
112184	sending	15.044973174836546
112185	his	14.159225053189516
112186	own	11.080807503271572
112187	Son	13.591804518756238
112188	in	16.328047708098133
112189	the	20.75923734061569
112190	likeness	22.848984545340034
112191	of	19.94625338762496
112192	sinful	22.93551443502518
112193	flesh	18.1662927144307
112194	and	14.193240260668587
112195	for	11.300909044447282
112196	sin	18.630168258460458
112197	condemned	17.26356720326739
112198	sin	19.03174647473436
112199	in	15.838214427048092
112200	the	19.881377766374722
112201	flesh	16.497197082670283
112202	That	16.085048141463133
112203	the	15.876558513892556
112204	righteousness	20.175644568007463
112205	of	17.024414559812335
112206	the	17.33784157599913
112207	law	14.93759575551207
112208	might	16.8034259373321
112209	be	12.260003954493877
112210	fulfilled	18.522402044765812
112211	in	15.26860192872314
112212	us	14.091985763472108
112213	who	9.891394509266565
112214	walk	19.28009171606112
112215	not	15.721451146431912
112216	after	12.803692195929711
112217	the	19.084749905819017
112218	flesh	18.216551490920967
112219	but	11.99160694237629
112220	after	14.560892122531337
112221	the	18.003807815094852
112222	Spirit	16.305940691439424
112223	For	14.767114204996808
112224	they	12.82233669615873
112225	that	10.735987430552095
112226	are	15.334559981998616
112227	after	14.914650085680094
112228	the	17.37972926677781
112229	flesh	17.420455712711345
112230	do	13.047500013795956
112231	mind	14.43079243747918
112232	the	18.64632561347307
112233	things	12.954783933527084
112234	of	18.688393162072906
112235	the	14.493082185864388
112236	flesh	17.202557144435502
112237	but	12.250250438903594
112238	they	9.44655702235406
112239	that	9.21261620241205
112240	are	15.239456579586108
112241	after	15.538571138455273
112242	the	18.781085472946145
112243	Spirit	15.943233639202543
112244	the	16.619306430006866
112245	things	16.538575884862773
112246	of	16.29287197844756
112247	the	14.730095020834435
112248	Spirit	16.49863025094028
112249	For	14.968660232340719
112250	to	12.183438068136288
112251	be	12.873662443879402
112252	carnally	38.02091470241976
112253	minded	23.186153355963913
112254	is	14.584706441278962
112255	death	13.852506401184048
112256	but	12.200861388657573
112257	to	14.319715279664656
112258	be	9.723516743744188
112259	spiritually	19.826574624187952
112260	minded	21.85869002269636
112261	is	14.688315978440851
112262	life	10.855158346595301
112263	and	16.760463817160346
